period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2024,SNM-SCO,COLORADO,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SNM-SCO_2,New Mexico Natural Gas Interstate Deliveries to Colorado (MMcf),0,MMCF
2024,SOK-SCO,COLORADO,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SOK-SCO_2,Oklahoma Natural Gas Interstate Deliveries to Colorado (MMcf),0,MMCF
2024,SUT-SCO,COLORADO,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SUT-SCO_2,Utah Natural Gas Interstate Deliveries to Colorado (MMcf),10701,MMCF
2024,SWY-SCO,COLORADO,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SWY-SCO_2,Wyoming Natural Gas Interstate Deliveries to Colorado (MMcf),308412,MMCF
2024,SID-SCO,COLORADO,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NGA_EPG0_MID_SID-SCO_MMCF,Idaho Natural Gas Interstate Deliveries to Colorado (MMcf),1,MMCF
2024,SAZ-SCO,COLORADO,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NGM_EPG0_MID_SAZ-SCO_MMCF,Arizona Natural Gas Interstate Deliveries to Colorado (MMcf),0,MMCF
2024,SIN-SMI,USA-MI,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SIN-SMI_2,Indiana Natural Gas Interstate Deliveries to Michigan (MMcf),338539,MMCF
2024,SMI-Z0S,USA-MI,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SMI_2,Michigan Natural Gas Interstate Deliveries (MMcf),151656,MMCF
2024,SOH-SMI,USA-MI,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SOH-SMI_2,Ohio Natural Gas Interstate Deliveries to Michigan (MMcf),1192773,MMCF
2024,SWI-SMI,USA-MI,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SWI-SMI_2,Wisconsin Natural Gas Interstate Deliveries to Michigan (MMcf),482390,MMCF
2024,SIA-SSD,USA-SD,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SIA-SSD_2,Iowa Natural Gas Interstate Deliveries to South Dakota (MMcf),4037,MMCF
2024,SND-SSD,USA-SD,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SND-SSD_2,North Dakota Natural Gas Interstate Deliveries to South Dakota (MMcf),834904,MMCF
2024,SNE-SSD,USA-SD,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SNE-SSD_2,Nebraska Natural Gas Interstate Deliveries to South Dakota (MMcf),20831,MMCF
2024,SSD-Z0S,USA-SD,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SSD_2,South Dakota Natural Gas Interstate Deliveries (MMcf),774811,MMCF
2024,SWY-SSD,USA-SD,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NA1250_SWY-SSD_2,Wyoming Natural Gas Interstate Deliveries to South Dakota (MMcf),7807,MMCF
2024,SMN-SSD,USA-SD,EPG0,Natural Gas,MID,Interstate Movements: Deliveries,NGM_EPG0_MID_SMN-SSD_MMCF,Minnesota Natural Gas Interstate Deliveries to South Dakota (Million Cubic Feet),0,MMCF
2024,SAR-Z0R,USA-AR,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SAR_2,Arkansas Natural Gas Net International & Interstate Receipts (MMcf),16329,MMCF
2024,SNE-Z0R,USA-NE,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SNE_2,Nebraska Natural Gas Net International & Interstate Receipts (MMcf),105774,MMCF
2024,SMO-Z0R,USA-MO,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SMO_2,Missouri Natural Gas Net International & Interstate Receipts (MMcf),276430,MMCF
2024,SVA-Z0R,USA-VA,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SVA_2,Virginia Natural Gas Net International & Interstate Receipts (MMcf),402560,MMCF
2024,SKS-Z0R,USA-KS,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SKS_2,Kansas Natural Gas Net International & Interstate Receipts (MMcf),165889,MMCF
2024,SDE-Z0R,USA-DE,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SDE_2,Delaware Natural Gas Net International & Interstate Receipts (MMcf),55713,MMCF
2024,SAL-Z0R,USA-AL,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SAL_2,Alabama Natural Gas Net International & Interstate Receipts (MMcf),708410,MMCF
2024,SMN-Z0R,MINNESOTA,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SMN_2,Minnesota Natural Gas Net International & Interstate Receipts (MMcf),547750,MMCF
2024,NUS-Z0R,U.S.,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_NUS_2,U.S. Natural Gas Net International & Interstate Receipts (MMcf),-4379635,MMCF
2024,SGA-Z0R,USA-GA,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SGA_2,Georgia Natural Gas Net International & Interstate Receipts (MMcf),779610,MMCF
2024,SND-Z0R,USA-ND,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SND_2,North Dakota Natural Gas Net International & Interstate Receipts (MMcf),-760793,MMCF
2024,STN-Z0R,USA-TN,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_STN_2,Tennessee Natural Gas Net International & Interstate Receipts (MMcf),401822,MMCF
2024,STX-Z0R,TEXAS,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_STX_2,Texas Natural Gas Net International & Interstate Receipts (MMcf),-6498093,MMCF
2024,SNJ-Z0R,USA-NJ,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SNJ_2,New Jersey Natural Gas Net International & Interstate Receipts (MMcf),848681,MMCF
2024,SMA-Z0R,MASSACHUSETTS,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SMA_2,Massachusetts Natural Gas Net International & Interstate Receipts (MMcf),405437,MMCF
2024,SDC-Z0R,USA-DC,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SDC_2,District of Columbia Natural Gas Net International & Interstate Receipts (MMcf),26268,MMCF
2024,R3FM-Z0R,NA,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_R3FM-Z0R_2,Federal Offshore--Gulf of America Natural Gas Net International & Interstate Receipts (Million Cubic Feet),-609769,MMCF
2024,SUT-Z0R,USA-UT,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SUT_2,Utah Natural Gas Net International & Interstate Receipts (MMcf),28164,MMCF
2024,SWY-Z0R,USA-WY,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SWY_2,Wyoming Natural Gas Net International & Interstate Receipts (MMcf),-638967,MMCF
2024,SIN-Z0R,USA-IN,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SIN_2,Indiana Natural Gas Net International & Interstate Receipts (MMcf),675565,MMCF
2024,SNV-Z0R,USA-NV,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SNV_2,Nevada Natural Gas Net International & Interstate Receipts (MMcf),274121,MMCF
2024,SNY-Z0R,NEW YORK,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SNY_2,New York Natural Gas Net International & Interstate Receipts (MMcf),1004441,MMCF
2024,SOK-Z0R,USA-OK,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SOK_2,Oklahoma Natural Gas Net International & Interstate Receipts (MMcf),-1400385,MMCF
2024,SNM-Z0R,USA-NM,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SNM_2,New Mexico Natural Gas Net International & Interstate Receipts (MMcf),-995500,MMCF
2024,SMS-Z0R,USA-MS,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SMS_2,Mississippi Natural Gas Net International & Interstate Receipts (MMcf),677781,MMCF
2024,SVT-Z0R,USA-VT,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SVT_2,Vermont Natural Gas Net International & Interstate Receipts (MMcf),12636,MMCF
2024,SME-Z0R,USA-ME,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SME_2,Maine Natural Gas Net International & Interstate Receipts (MMcf),19775,MMCF
2024,SFL-Z0R,FLORIDA,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SFL_2,Florida Natural Gas Net International & Interstate Receipts (MMcf),1730426,MMCF
2024,SCA-Z0R,CALIFORNIA,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SCA_2,California Natural Gas Net International & Interstate Receipts (MMcf),1757943,MMCF
2024,SNC-Z0R,USA-NC,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SNC_2,North Carolina Natural Gas Net International & Interstate Receipts (MMcf),720657,MMCF
2024,SMT-Z0R,USA-MT,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SMT_2,Montana Natural Gas Net International & Interstate Receipts (MMcf),55723,MMCF
2024,SWI-Z0R,USA-WI,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SWI_2,Wisconsin Natural Gas Net International & Interstate Receipts (MMcf),595695,MMCF
2024,SMD-Z0R,USA-MD,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SMD_2,Maryland Natural Gas Net International & Interstate Receipts (MMcf),282784,MMCF
2024,SCT-Z0R,USA-CT,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SCT_2,Connecticut Natural Gas Net International & Interstate Receipts (MMcf),275172,MMCF
2024,SSC-Z0R,USA-SC,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SSC_2,South Carolina Natural Gas Net International & Interstate Receipts (MMcf),290447,MMCF
2024,SID-Z0R,USA-ID,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SID_2,Idaho Natural Gas Net International & Interstate Receipts (MMcf),126047,MMCF
2024,SWA-Z0R,WASHINGTON,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SWA_2,Washington Natural Gas Net International & Interstate Receipts (MMcf),506051,MMCF
2024,SOR-Z0R,USA-OR,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SOR_2,Oregon Natural Gas Net International & Interstate Receipts (MMcf),291422,MMCF
2024,SWV-Z0R,USA-WV,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SWV_2,West Virginia Natural Gas Net International & Interstate Receipts (MMcf),-2573418,MMCF
2024,SKY-Z0R,USA-KY,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SKY_2,Kentucky Natural Gas Net International & Interstate Receipts (MMcf),319254,MMCF
2024,SIA-Z0R,USA-IA,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SIA_2,Iowa Natural Gas Net International & Interstate Receipts (MMcf),480503,MMCF
2024,SAZ-Z0R,USA-AZ,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SAZ_2,Arizona Natural Gas Net International & Interstate Receipts (MMcf),557365,MMCF
2024,SOH-Z0R,OHIO,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SOH_2,Ohio Natural Gas Net International & Interstate Receipts (MMcf),-608453,MMCF
2024,SPA-Z0R,USA-PA,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SPA_2,Pennsylvania Natural Gas Net International & Interstate Receipts (MMcf),-5459482,MMCF
2024,SIL-Z0R,USA-IL,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SIL_2,Illinois Natural Gas Net International & Interstate Receipts (MMcf),890658,MMCF
2024,SLA-Z0R,USA-LA,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SLA_2,Louisiana Natural Gas Net International & Interstate Receipts (MMcf),-1614200,MMCF
2024,SRI-Z0R,USA-RI,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SRI_2,Rhode Island Natural Gas Net International & Interstate Receipts (MMcf),98715,MMCF
2024,SNH-Z0R,USA-NH,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SNH_2,New Hampshire Natural Gas Net International & Interstate Receipts (MMcf),59856,MMCF
2024,SAK-Z0R,USA-AK,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SAK_2,Alaska Natural Gas Net International & Interstate Receipts (MMcf),46,MMCF
2024,SCO-Z0R,COLORADO,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SCO_2,Colordo Natural Gas Net International & Interstate Receipts (MMcf),-1191689,MMCF
2024,SMI-Z0R,USA-MI,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SMI_2,Michigan Natural Gas Net International & Interstate Receipts (MMcf),1406428,MMCF
2024,SSD-Z0R,USA-SD,EPG0,Natural Gas,MIE,Interstate & Across US Borders Net Interstate Receipts & Imports,NA2902_SSD_2,South Dakota Natural Gas Net International & Interstate Receipts (MMcf),92768,MMCF
2024,SAR-Z0S,USA-AR,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SAR_2,Arkansas Natural Gas Net Interstate Receipts (MMcf),16329,MMCF
2024,SLA-SAR,USA-AR,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SLA-SAR_2,Louisiana Natural Gas Net Receipts From Arkansas (MMcf),-280229,MMCF
2024,SMO-SAR,USA-AR,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SMO-SAR_2,Missouri Natural Gas Net Receipts From Arkansas (MMcf),175991,MMCF
2024,SMS-SAR,USA-AR,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SMS-SAR_2,Mississippi Natural Gas Net Receipts From Arkansas (MMcf),577064,MMCF
2024,SOK-SAR,USA-AR,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SOK-SAR_2,Oklahoma Natural Gas Net Receipts From Arkansas (MMcf),-383356,MMCF
2024,STX-SAR,USA-AR,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_STX-SAR_2,Texas Natural Gas Net Receipts From Arkansas (MMcf),-105799,MMCF
2024,SCO-SNE,USA-NE,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SCO-SNE_2,Colorado Natural Gas Net Receipts From Nebraska (MMcf),-29696,MMCF
2024,SIA-SNE,USA-NE,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SIA-SNE_2,Iowa Natural Gas Net Receipts From Nebraska (MMcf),635053,MMCF
2024,SKS-SNE,USA-NE,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SKS-SNE_2,Kansas Natural Gas Net Receipts From Nebraska (MMcf),-495932,MMCF
2024,SMO-SNE,USA-NE,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SMO-SNE_2,Missouri Natural Gas Net Receipts From Nebraska (MMcf),166576,MMCF
2024,SNE-Z0S,USA-NE,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SNE_2,Nebraska Natural Gas Net Interstate Receipts (MMcf),105774,MMCF
2024,SSD-SNE,USA-NE,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SSD-SNE_2,South Dakota Natural Gas Net Receipts From Nebraska (MMcf),20831,MMCF
2024,SWY-SNE,USA-NE,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SWY-SNE_2,Wyoming Natural Gas Net Receipts From Nebraska (MMcf),-402606,MMCF
2024,SAR-SMO,USA-MO,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SAR-SMO_2,Arkansas Natural Gas Net Receipts From Missouri (MMcf),-175991,MMCF
2024,SIA-SMO,USA-MO,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SIA-SMO_2,Iowa Natural Gas Net Receipts From Missouri (MMcf),161726,MMCF
2024,SIL-SMO,USA-MO,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SIL-SMO_2,Illinois Natural Gas Net Receipts From Missouri (MMcf),432865,MMCF
2024,SKS-SMO,USA-MO,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SKS-SMO_2,Kansas Natural Gas Net Receipts From Missouri (MMcf),-517487,MMCF
2024,SMO-Z0S,USA-MO,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SMO_2,Missouri Natural Gas Net Interstate Receipts (MMcf),276430,MMCF
2024,SNE-SMO,USA-MO,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SNE-SMO_2,Nebraska Natural Gas Net Receipts From Missouri (MMcf),-166576,MMCF
2024,SOK-SMO,USA-MO,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SOK-SMO_2,Oklahoma Natural Gas Net Receipts From Missouri (MMcf),-10968,MMCF
2024,SDC-SVA,USA-VA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SDC-SVA_2,District of Columbia Natural Gas Net Receipts From Virginia (MMcf),7133,MMCF
2024,SMD-SVA,USA-VA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SMD-SVA_2,Maryland Natural Gas Net Receipts From Virginia (MMcf),-553420,MMCF
2024,SNC-SVA,USA-VA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SNC-SVA_2,North Carolina Natural Gas Net Receipts From Virginia (MMcf),588591,MMCF
2024,STN-SVA,USA-VA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_STN-SVA_2,Tennessee Natural Gas Net Receipts From Virginia (MMcf),52339,MMCF
2024,SVA-Z0S,USA-VA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SVA_2,Virginia Natural Gas Net Interstate Receipts (MMcf),402560,MMCF
2024,SWV-SVA,USA-VA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SWV-SVA_2,West Virginia Natural Gas Net Receipts From Virginia (MMcf),-497203,MMCF
2024,SCO-SKS,USA-KS,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SCO-SKS_2,Colorado Natural Gas Net Receipts From Kansas (MMcf),-170410,MMCF
2024,SKS-Z0S,USA-KS,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SKS_2,Kansas Natural Gas Net Interstate Receipts (MMcf),165889,MMCF
2024,SMO-SKS,USA-KS,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SMO-SKS_2,Missouri Natural Gas Net Receipts From Kansas (MMcf),517487,MMCF
2024,SNE-SKS,USA-KS,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SNE-SKS_2,Nebraska Natural Gas Net Receipts From Kansas (MMcf),495932,MMCF
2024,SOK-SKS,USA-KS,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SOK-SKS_2,Oklahoma Natural Gas Net Receipts From Kansas (MMcf),-1008893,MMCF
2024,STX-SKS,USA-KS,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NGA_EPG0_MIN_STX-SKS_MMCF,Texas Natural Gas Net Receipts From Kansas (MMcf),-5,MMCF
2024,SDE-Z0S,USA-DE,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SDE_2,Delaware Natural Gas Net Interstate Receipts (MMcf),55713,MMCF
2024,SMD-SDE,USA-DE,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SMD-SDE_2,Maryland Natural Gas Net Receipts From Delaware (MMcf),6950,MMCF
2024,SPA-SDE,USA-DE,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SPA-SDE_2,Pennsylvania Natural Gas Net Receipts From Delaware (MMcf),-62664,MMCF
2024,SAL-Z0S,USA-AL,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SAL_2,Alabama Natural Gas Net Interstate Receipts (MMcf),708410,MMCF
2024,SFL-SAL,USA-AL,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SFL-SAL_2,Florida Natural Gas Net Receipts From Alabama (MMcf),1356359,MMCF
2024,SGA-SAL,USA-AL,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SGA-SAL_2,Georgia Natural Gas Net Receipts From Alabama (MMcf),1683451,MMCF
2024,SLA-SAL,USA-AL,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SLA-SAL_2,Louisiana Natural Gas Net Receipts From Alabama (MMcf),391,MMCF
2024,SMS-SAL,USA-AL,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SMS-SAL_2,Mississippi Natural Gas Net Receipts From Alabama (MMcf),-2656595,MMCF
2024,SSC-SAL,USA-AL,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SSC-SAL_2,South Carolina Natural Gas Net Receipts From Alabama (MMcf),-12,MMCF
2024,STN-SAL,USA-AL,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_STN-SAL_2,Tennessee Natural Gas Net Receipts From Alabama (MMcf),-999840,MMCF
2024,STX-SAL,USA-AL,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_STX-SAL_2,Texas Natural Gas Net Receipts From Alabama (MMcf),5,MMCF
2024,SNC-SAL,USA-AL,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NGM_EPG0_MIN_SNC-SAL_MMCF,North Carolina Natural Gas Net Receipts From Alabama (MMcf),20,MMCF
2024,SIA-SMN,MINNESOTA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SIA-SMN_2,Iowa Natural Gas Net Receipts From Minnesota (MMcf),828585,MMCF
2024,SMN-Z0S,MINNESOTA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SMN_2,Minnesota Natural Gas Net Interstate Receipts (MMcf),-120713,MMCF
2024,SND-SMN,MINNESOTA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SND-SMN_2,North Dakota Natural Gas Net Receipts From Minnesota (MMcf),-497619,MMCF
2024,SSD-SMN,MINNESOTA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SSD-SMN_2,South Dakota Natural Gas Net Receipts From Minnesota (MMcf),-773620,MMCF
2024,SWI-SMN,MINNESOTA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SWI-SMN_2,Wisconsin Natural Gas Net Receipts From Minnesota (MMcf),563367,MMCF
2024,NUS-Z0S,U.S.,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_NUS_2,U.S. Natural Gas Net Interstate Receipts (MMcf),0,MMCF
2024,SAL-SGA,USA-GA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SAL-SGA_2,Alabama Natural Gas Net Receipts From Georgia (MMcf),-1683451,MMCF
2024,SFL-SGA,USA-GA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SFL-SGA_2,Florida Natural Gas Net Receipts From Georgia (MMcf),375007,MMCF
2024,SGA-Z0S,USA-GA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SGA_2,Georgia Natural Gas Net Interstate Receipts (MMcf),881031,MMCF
2024,SSC-SGA,USA-GA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SSC-SGA_2,South Carolina Natural Gas Net Receipts From Georgia (MMcf),422503,MMCF
2024,STN-SGA,USA-GA,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_STN-SGA_2,Tennessee Natural Gas Net Receipts From Georgia (MMcf),4910,MMCF
2024,SMN-SND,USA-ND,EPG0,Natural Gas,MIN,Interstate Movements: Net Receipts,NA1260_SMN-SND_2,Minnesota Natural Gas Net Receipts From North Dakota (MMcf),497619,MMCF
